course_ID,ingredient_name
821,marzipan oranges
821,gold leaf
821,candied crabs
822,tom yum soup
822,goats milk yogurt
822,pork ribs
822,habanero peppers
823,vindaloo sauce
823,hearts of palm
823,monkfish
823,ghost pepper beef jerky
824,devil's tres leches cake
824,pink lemons
824,canary melon
824,chili pepper honey
825,swordfish
825,watermelon
825,wine coolers
825,potato skins
826,taramosalata
826,hanger steak
826,portobello mushrooms
826,fava beans
827,peaches
827,lemonade
827,pound cake
827,piloncillo
828,ginger ice cream in cones
828,english peas
828,halibut fillets
828,faloodeh
829,asiago cheese
829,flank steak
829,italian hot peppers
829,olive oil ice cream
830,banana splits with palm sugar ice cream
830,white chocolate
830,red olives
830,milky raw sake
831,polenta log
831,braised beef brisket
831,araucana eggs
831,tomatillos
832,pate
832,mango licorice
832,thousand island dressing
832,pork shoulder
833,peanut butter and jelly sandwiches
833,marshmallow spread
833,thai curry paste
833,chocolate covered espresso beans
834,pickled eggs
834,ramps
834,instant ramen noodles
834,calf eyeballs
835,beef tongue
835,chimichurri sauce
835,shiitake mushrooms
835,boxed mac and cheese
836,pig skin
836,baby food
836,margherita pizza
836,ostrich egg
837,skate wings
837,pomegranate molasses
837,purple asparagus
837,candied sardines
838,whole chicken legs
838,baby zucchini
838,wine ice cream
838,spotted dick pudding
839,tortenboden
839,cocoa hazelnut spread
839,mirin
839,beer salt
840,domed goat cheese
840,blue cheese
840,mostarda
840,guanciale
841,raclette
841,brie
841,chicken thighs
841,garlic scapes
842,manchego
842,garrotxa
842,fig spread
842,tarragon
843,chocolate stout
843,white chocolate
843,pork chops
843,malted milk powder
844,tortilla lime chocolate bars
844,dark chocolate
844,deckle of beef
844,naranjillas in syrup
845,chocolate chile liqueur
845,milk chocolate
845,graham crackers
845,toasted coconut flakes
846,date vinegar
846,rocky mountain oysters
846,daikon radish
846,chili roasted peas
847,soft shell crab
847,passion fruit
847,canned beets
847,sweet potato patties
848,port wine
848,creme fraiche
848,canadian bacon
848,lollipop rings
849,buckwheat honey
849,hot dogs
849,taro root
849,beef fat
850,cube steak
850,pickled green tomatoes
850,chocolate sandwich cookies
850,duck fat
851,serrano peppers
851,salted caramel sauce
851,gooey butter cake
851,coconut oil
852,vegan roast
852,japanese mayo
852,purple kohlrabi
852,almonds
853,quail
853,chermoula
853,cousa sqush
853,cinnamon sugar cereal
854,ricotta cheese
854,maple bacon lollipops
854,wonton wrappers
854,baharat
855,cinnamon rolls
855,turkish coffee
855,quail eggs
855,tamarillos
856,duck breast
856,artichoke
856,champagne
856,peanut butter and jelly
857,pork crown roast
857,green lipped mussels
857,creamed spinach
857,truffles
858,chicken wings (puffed rice treats with hot sauce)
858,italian sausage
858,caramel apple (caramel coated onion)
858,sheep (cauliflower and olive)
859,layer cake (meatloaf with cream cheese)
859,spaghetti squash
859,green beans (fondant)
859,ice cream sundae (mashed potatoes and gravy)
860,grilled cheese (pound cake with frosting)
860,milk (buttermilk)
860,peas and carrots (candy)
860,tomato soup (strawberry soup)
861,mixed berry jam
861,ground bison
861,arugula
861,hummus chips
862,rotisserie chicken
862,fiery jaw breakers
862,fingerling potatoes
862,tequila
863,passion fruit
863,angel food cake
863,toasted marshmallows
863,fruit ring candies
864,tuna noodle casserole
864,tex-mex condiments
864,barbecue potato chips
864,collard greens
865,tomato soup
865,pulled pork sandwich
865,dirty rice
865,peanuts
866,cheddar biscuits
866,apple slices
866,carrot cake
866,mango chutney
867,south carolina style barbecue sauce
867,jumbo shrimp
867,baby mustard greens
867,clams
868,north carolina style barbecue sauce
868,pork spare ribs
868,rainbow chard
868,avocados
869,kansas city style barbecue sauce
869,bananas
869,whole coconut
869,smoked almonds
870,smoked pork tails
870,culantro
870,natto
870,clams
871,shrimp skin
871,hamachi
871,pomelo
871,green garlic
872,maple smoked cheddar cheese
872,almond flour
872,mayonnaise
872,dates
873,solomillo iberico
873,preserved lemons
873,arugula
873,peanut soup
874,veal sweetbreads
874,fondue cheese
874,green chili sauce
874,artichokes
875,switchel
875,lime leaves
875,meringue cookies
875,baked sweet potatoes
876,baby zucchini
876,marcona almonds
876,mojama
876,coconut macaroons
877,lamb ribs
877,kumquats
877,variegated radicchio
877,cherry spoon fruit
878,ghee
878,msemen
878,walnuts
878,orange flavored water
879,sea scallops
879,tahini paste
879,taro buns
879,seasoned eggs in soy sauce
880,chickpea curry
880,beef shoulder
880,finger limes
880,coffee pods
881,pistachio cream
881,dried plums
881,fish shaped pretzels
881,carbonated crystals
882,fish carcasses
882,taleso ham
882,purple potatoes
882,calabrian chili peppers
883,seafood tower
883,arak
883,fennel pollen
883,sea urchin
884,watermelon fruit bowl
884,french feta cheese
884,ghost pepper
884,cookie cake
885,beef tendon balls
885,purslane
885,jerusalem architokes
885,chocolate peanut butter cups
886,trash fish
886,olive tapenade
886,fresh vermicelli noodles
886,blood oranges
887,egg custard tarts
887,coffee infused tequila
887,caramelized onions
887,pretzels
888,drumsticks
888,corn tortillas
888,champagne
888,jam
889,lamb t-bones
889,graffiti eggplants
889,string cheese
889,beer
890,rock candy
890,fresh ginger
890,lemon roll
890,spiced german liquor
891,corn dogs
891,candy apples
891,cream cheese
891,deep-fried cherry drink
892,deep-fried canned ham
892,deep-fried ravioli
892,asparagus
892,hot beef sundae
893,deep-fried tequila
893,nectarines
893,deep-fried butter balls
893,red
893,white and blue ice pops
894,ground turkey
894,bluefoot mushrooms
894,frozen mixed veggies
894,instant ramen
895,strip steaks
895,ranch dressing
895,broccoli
895,pizza turnovers
896,potato chips
896,strawberry toaster pastries
896,fast food sundae
896,mini marshmallows
897,pomegranate yogurt
897,dandelion greens
897,pepitas
897,salmon
898,ground buffalo
898,muhammara
898,rainbow carrots
898,kefir
899,matcha chia smoothie
899,rice crackers
899,pineapple
899,dark chocolate
900,gameday chili
900,roasted jalapeno poppers
900,chicken wings
900,pretzel rolls
901,three bean salad
901,burger patties
901,flask of whiskey
901,football cupcakes
902,fried apple pies
902,wine coolers
902,strawberries
902,banana pudding
903,house-smoked bacon
903,monkfish cheeks
903,deviled eggs
903,house-made pickles
904,bangers and mash
904,brussels sprouts
904,white truffle popcorn
904,moscow mule
905,house-pulled mozzarella
905,peanut-caramel chocolate bars
905,house-made potato tots
905,craft beer
906,whole roasted goose
906,parsnips
906,green cherries
906,brie en croute
907,beef tenderloin
907,gingersnap cocktail
907,potato latkes
907,tzimmes
908,white chocolate apple snowman
908,pie dough
908,cranberries
908,brandy alexander cocktail
909,swordfish
909,black garlic mayonnaise
909,lemon leaves
909,bear's head mushrooms
910,hanger steak
910,lollipop kale
910,apple crisp
910,spray cheese
911,fruit chew candy
911,instant yogurt pudding mix
911,tortilla chips
911,blueberries
912,wild langoustines
912,asian long beans
912,yuzu juice
912,japanese sweet potato
913,lamb shoulder
913,coconut milk
913,bok choy
913,dates
914,powdered peanut butter
914,ice cream sandwiches
914,marshmallows
914,curry powder
915,vegan crispy chicken legs
915,golden beets
915,tortilla chip lunch kit
915,pea leaves
916,venison roast
916,butternut squash
916,fruity cereal macaroons
916,okra
917,walnuts in honey
917,assorted cookies
917,plums
917,french toast cereal
918,spicy italian sausage
918,white asparagus
918,habanero peppers
918,soup dumplings
919,veal chops
919,heirloom tomatoes
919,glazed doughnuts
919,swiss chard
920,flame grapes
920,peanut and caramel candy bars
920,greek yogurt
920,mango nectar
921,rum raisin ice cream
921,broccoli spigarello
921,potato tots
921,potted meat
922,abalone
922,wasabi candy canes
922,beef jerky sticks
922,yellow snack cakes
923,banana ketchup
923,fruit cocktail
923,goat's milk
923,sauerkraut
924,tuna in oil
924,super snap peas
924,fruit candy squares
924,gnocchi
925,tilefish
925,baby planet carrots
925,chanterelle mushrooms
925,corned beef hash
926,coconut chips
926,shirley temple
926,quail eggs
926,chocolate wafer cake
927,lump crab meat
927,daikon radish
927,japanese mayonnaise
927,chili garlic coated peas
928,korean-style short ribs
928,wax soda bottles
928,romanesco cauliflower
928,calzones
929,cold brew coffee
929,peanut butter toast
929,strawberry puree
929,italian milk cookies
930,tv dinners
930,portobello mushrooms
930,fresh spinach
930,sour cream
931,minute steak
931,rainbow carrots
931,cream of celery soup
931,french toast
932,tiramisu
932,bananas
932,strawberry sauce
932,almonds
933,duckbills
933,young jackfruit in brine
933,hand-pulled noodles
933,fruit-flavored beef jerky
934,pork bung
934,hot sauce jelly beans
934,farro
934,pork dust
935,smen
935,aloe mango pudding
935,warka pastry sheets
935,poi
936,sulze
936,sauerkraut
936,german soft pretzels
936,beer cheese soup
937,schnitzel
937,mittelscharf
937,turnips
937,keg of beer
938,chocolate sausage
938,spatzle
938,blackberries
938,bock beer
939,leftover turkey
939,leftover mashed potatoes
939,leftover cranberry sauce
939,leftover green beans
940,whole turkey breast
940,potatoes
940,cranberries
940,green beans
941,turkey ice cream cake
941,mashed potato candy
941,cranberry salsa
941,green bean ice pops
942,popcorn
942,chicken hearts
942,escarole
942,persimmons
943,sea bass
943,anjou pears
943,poblano peppers
943,saffron
944,zucchini
944,chocolate-covered raisins
944,vanilla liqueur
944,peanut brittle
945,mac and cheese
945,canadian bacon
945,swiss chard
945,monkfish
946,pasta shells
946,chorizo
946,spring peas
946,rotisserie chicken
947,rigatoni
947,white chocolate
947,roasted figs
947,mac and cheese ice cream
948,gory ribs
948,broccoli rabe
948,blood soup
948,mozzarella eyeballs
949,lobster
949,pickled pigs lips
949,squid ink pasta
949,coffin toast
950,day of the dead cookies
950,watermelon brain
950,chocolate covered bugs
950,boo-nilla shakes
951,tuna in a bag
951,gazpacho
951,finger limes
951,kale chips
952,sea bass
952,veggie tray with hummus
952,avocados
952,chia seeds
953,strawberry lemonade
953,butter crackers
953,coconut fruit pops
953,cape gooseberries
954,bao buns
954,cracklings
954,duck sauce
954,gyros
955,bibimbap
955,rainbow chard
955,fresh chickpeas
955,footlong hot dogs
956,doughnuts
956,green apricots
956,cocoa hazelnut spread
956,ice cream bars
957,roasted chicken
957,seven-layer dip
957,corn on the cob
957,scalloped potatoes
958,meatloaf
958,corn muffin mix
958,green tomatoes
958,yogurt parfait
959,lemonade
959,ballpark peanuts
959,puffed rice cereal bars
959,peaches
960,(chocolate round) mississippi mud pie
960,brie cheese
960,italian maraschino cherries
960,potato crisps
961,(candy round) champagne
961,wafer sheets
961,cookie spread
961,green strawberries
962,(cake round) avocado
962,rangpur limes
962,hazelnut flour
962,persian rice
963,lasagna
963,arugula
963,onion blossom chips
963,wine purse
964,brisket
964,imitation sunny-side up eggs
964,mashed potatoes
964,leeks
965,monkey bread
965,feijoa
965,cream cheese
965,orange blossom water
966,pork roll
966,baby eggplant
966,pizza dough
966,chinese spaghetti sauce
967,chicken breasts
967,tzatziki
967,stinging nettles
967,cornbread stuffing
968,cassata cake
968,white chocolate chips
968,blood orange crackers
968,pine nuts
969,bologna
969,mango salsa
969,frozen hashbrowns
969,maple egg cream
970,london broil
970,rutabaga
970,broccoli rabe
970,peanut butter taffy bites
971,strawberry pretzel pie
971,kiwi
971,chocolate milk powder
971,orange-flavored liqueur
972,arancini
972,blood sausage
972,lemongrass
972,ajo dulce
973,porchetta
973,popcorn on the cob
973,okra
973,crema catalana
974,lardo
974,smoked maple syrup
974,pizza dough
974,tartufo
975,beets
975,100-calorie almond pack
975,cauliflower pizza crust
975,chilean sea bass fillets
976,bone broth
976,teff
976,edamame noodles
976,grass-fed beef strip loin
977,ghee
977,coconut sugar
977,guava
977,chickpea flour
978,smoked whitefish
978,deviled quail eggs
978,biscuits
978,bloody mary
979,duck eggs
979,(whole) chicken
979,waffles
979,mimosa
980,farm fresh eggs
980,cappuccino
980,concord grape doughnuts
980,poached pears
981,peking duck
981,leeks
981,chinese new year eight-treasure rice pudding
981,chinese sausage
982,chicken feet
982,turnip cakes
982,dragon fruit
982,whole red snapper
983,giant fortune cookies
983,good luck candy
983,ginger beer
983,winter melon
984,quinoa burgers
984,deep-fried bacon
984,screwdriver
984,hoagie dip
985,bratwurst
985,shredded cheddar
985,beer
985,grilled corn
986,corn chip bars
986,rum & cola
986,blackberries
986,bananas
987,slab bacon
987,baby turnips
987,bacon-flavored popcorn
987,banana jam
988,ham hock
988,dandelion greens
988,bacon ice cream
988,back bacon
989,"""bacon & egg"""" gummies"""
989,figs
989,chicharron
989,lardo
990,oysters
990,avocados
990,chocolate-covered strawberries
990,whipped cream vodka
991,figs
991,mead
991,asparagus
991,bone-in rib eye
992,chocolate mousse
992,eclairs
992,pomegranates
992,port wine
993,pig snouts
993,fava beans
993,teething biscuits
993,strawberry daiquiri jam
994,cheesecake
994,leg of lamb
994,garam masala
994,bitter melon
995,cocoa nibs
995,durian paste
995,raspberries
995,coconut milk
996,shrimp
996,papaya
996,canned spiced ham
996,mofongo
997,goat chops
997,chickpeas
997,callaloo
997,whole coconuts
998,sugarcane
998,mangoes
998,sweet potatoes
998,rum
999,red-eye gravy
999,fennel
999,black garlic
999,meatloaf mix
1000,grits
1000,cola
1000,purple cauliflower
1000,cube steak
1001,french fries
1001,cactus pears
1001,apple pie
1001,bacon
1002,uova da raviolo
1002,comte cheese
1002,fresh bacon bits
1002,eel
1003,italian olive salad
1003,cornish hens
1003,crisp bread
1003,puntarelle
1004,satay peanut sauce
1004,ripe yellow plantains
1004,chocolate snack pies
1004,black vinegar
1005,rice & beans
1005,chicken cutlets
1005,tomato soup
1005,energy drink
1006,coffee
1006,brussels sprouts
1006,frozen mac & cheese
1006,skirt steak
1007,chocolate hazelnut spread
1007,graham cracker cereal
1007,rambutans
1007,lime gelatin shots
1008,bacon-wrapped grilled cheese sandwiches
1008,truffle carpaccio
1008,baby eggplant
1008,clotted cream
1009,pork shoulder
1009,tea noodles
1009,kohlrabi
1009,agua fresca
1010,honeycrisp apples
1010,extra-spicy cheese puffs
1010,quick cook rice
1010,french butter
1011,soft pretzels
1011,green romano beans
1011,papaya
1011,pig ears
1012,grouper
1012,frilly mustard greens
1012,bread cheese
1012,beer flight
1013,curry cooking sauce
1013,lady apples
1013,coconut brittle
1013,baby artichokes
1014,smoked sausage
1014,cavatappi
1014,napa cabbage
1014,frozen yogurt
1015,beef kidneys
1015,petite french lentils
1015,beets
1015,pickled cockles
1016,queso arrocero
1016,peanut butter chocolate wafers
1016,raspberry spoon fruit
1016,dandelion coffee
1017,chicken livers
1017,cinnamon whiskey
1017,edamame
1017,grape licorice
1018,duck breasts
1018,harissa
1018,pear frangipane tart
1018,orange sherbet
1019,bison jerky
1019,sour cream
1019,freeze-dried blueberries
1019,egg waffles
1020,stone crab claws
1020,butterfly leaves
1020,vanilla frosting
1020,peach-strawberry salsa
1021,rack of wild boar
1021,dried spicy mango
1021,baby kale
1021,pina colada
1022,saffron
1022,honeycomb
1022,duck mousse
1022,sea beans
1023,mangalitsa pork burgers
1023,chow mein noodles
1023,tardivo
1023,blood clams
1024,leg of lamb
1024,blue cheese lollipops
1024,cognac
1024,cardoons
1025,chocoflan
1025,satsuma mandarin
1025,smoked almonds
1025,caramelized onions
1026,margarita pie
1026,nopales
1026,masa dough
1026,mahi mahi
1027,corn cookies
1027,mexican-style cheese blend
1027,jicama
1027,beef barbacoa
1028,pinata
1028,black beans
1028,crema
1028,mexican hot chocolate
1029,tortellini
1029,goat milk caramel
1029,bottarga
1029,radishes
1030,jambalaya
1030,marlin
1030,chocolate covered garlic
1030,kale
1031,olive oil tortas
1031,rambutan
1031,coconut milk
1031,lime pickle
1032,scallops
1032,dirty martini
1032,buddha's hand
1032,dates
1033,veal chuck roast
1033,bucatini pasta
1033,honeynut squash
1033,chocolate lips
1034,rose bud tea
1034,chocolate honeycomb candy
1034,creme anglaise
1034,mangosteens
1035,lobster
1035,zucchini
1035,cucumber pineapple cooler
1035,sand castle cake
1036,clambake
1036,fresh chickpeas
1036,potato chips
1036,rainbow chard
1037,fruit kabobs
1037,iced tea
1037,whipped topping
1037,ice cream sandwiches
1038,rattlesnake
1038,cherimoya
1038,rhubarb
1038,ghost pepper
1039,alligator
1039,absinthe
1039,oysters
1039,delicata squash
1040,huitlacoche
1040,nutmeg
1040,butterscotch beer
1040,shark'
1041,scotch eggs
1041,baby leeks
1041,crema
1041,sauerkraut
1042,mackerel
1042,squid ink base
1042,candied orange peel
1042,graffiti eggplant
1043,fruit ring cereal
1043,molasses
1043,cherries
1043,sesame candy
1044,garlic fries
1044,pea tendrils
1044,shishito peppers
1044,mission style burritos
1045,california common beer
1045,chinese okra
1045,quince
1045,quail
1046,irish coffee
1046,sourdough bread bowl
1046,california pomegranates
1046,chocolate bars
1047,salmon
1047,spring onions
1047,raw white honey
1047,ezekiel bread
1048,lamb shoulder steaks
1048,quince
1048,cerignola olives
1048,kosher wine
1049,figs
1049,rainbow carrots
1049,macadamia nuts
1049,hamantaschen
1050,half-roasted chicken thighs
1050,scallion pancakes
1050,kimchi
1050,cherry cola sundae sauce
1051,whole brined chickens
1051,pimento cheese
1051,okra
1051,peach cobbler
1052,chicken skin
1052,nashville hot chicken paste
1052,sweet potato ice cream
1052,buttermilk biscuits
1053,canned escargot
1053,popcorn shoots
1053,cocktail franks
1053,orzo
1054,tilefish
1054,chayote squash
1054,garlic knots
1054,cookie butter chocolate bites
1055,pomelo
1055,marcona almonds
1055,grenadine
1055,angel food cake
1056,alpaca hot dogs
1056,sauerkraut
1056,carrot ketchup
1056,pate
1057,wagyu beef hot dogs
1057,quail eggs
1057,watermelon radishes
1057,canned chili
1058,corn dogs
1058,coffee toffee
1058,chocolate-covered jalapenos
1058,deep-fried cookie dough
1059,dill pickle soup
1059,red watercress
1059,lime curd
1059,steelhead trout
1060,habanero beer
1060,pork ribs
1060,purple asparagus
1060,fig dragees
1061,smoked brown sugar
1061,baby pineapples
1061,empanada dough
1061,french single malt whiskey
1062,pork cheek
1062,kohlrabi
1062,mexican chocolate
1062,chorizo
1063,boneless short ribs
1063,spicy gummy peppers
1063,choclo
1063,smoked turkey wings
1064,jalebi
1064,sweet/spicy cocktail sugar
1064,habichuelas con dulce
1064,roasted red peppers
1065,waffle tacos
1065,yogurt covered pretzels
1065,broccolini
1065,speck
1066,capon
1066,purple cabbage
1066,ranch dressing
1066,pizza casserole
1067,banana split brownies
1067,avocados
1067,ribbon candy
1067,wasabi peanuts
1068,saucisson en croute
1068,quinoa
1068,white harissa
1068,seaweed salad
1069,squid
1069,lemon candy
1069,kusa squash
1069,shrimp cocktail
1070,french pastries
1070,citrus soda
1070,strawberries
1070,pirate's breakfast (eggs and bacon)
1071,korean short ribs
1071,apple green tea coolers
1071,brussels sprouts
1071,gorgonzola dulce
1072,skate wing
1072,rainbow pasta
1072,bok choy
1072,giardiniera
1073,pate a choux
1073,cherry tomatoes
1073,balsamic jelly
1073,chocolate milk
1074,double-yolked eggs
1074,pickled pork skins
1074,broccoli rabe
1074,crawfish tails
1075,peas in a pod
1075,crown roast of pork
1075,root beer float
1075,japanese sweet potatoes
1076,ya pears
1076,fennel pollen
1076,pate sucree
1076,brazil nuts
1077,porcini mushrooms
1077,verjus
1077,linzer torte cookies
1077,rabbit in a can
1078,bison skirt steak
1078,snap peas
1078,guanciale
1078,chocolate-covered potato chips
1079,seedless red grapes
1079,building block candy
1079,bee sting cake
1079,sparkling cider
1080,blood sausage
1080,crosnes
1080,cranberries
1080,naan
1081,pad thai
1081,oyster mushrooms
1081,finger limes
1081,dover sole
1082,guava
1082,baby bananas
1082,rum raisin chevre
1082,pistachio twists
1083,mussels
1083,cipollini onions
1083,confetti popcorn
1083,merguez sausage
1084,prime rib
1084,funnel cakes
1084,dried crabs
1084,okra
1085,gelatin fish bowl
1085,mangoes
1085,graham crackers
1085,cream cheese
1086,frog legs
1086,red finger chilies
1086,bok choy
1086,pig face roulade
1087,hanger steak
1087,baby corn
1087,tequila
1087,lime curd
1088,bosc pears
1088,black currant dijon
1088,cocoa powder
1088,brown sugar cinnamon pita chips
1089,pork secreto
1089,asparagus
1089,kefir
1089,truffle flavored potato chips
1090,black sea bass
1090,yuca
1090,flat runner beans
1090,blueberry grappa
1091,knafeh
1091,passion fruit
1091,pistachio paste
1091,brown bread in a can
1092,vinegar pie
1092,plantains
1092,poblano peppers
1092,sardines
1093,sweetbreads
1093,daikon radishes
1093,bok choy
1093,dried scallops
1094,fresh bee pollen
1094,canned white wine
1094,edible flowers
1094,cheddar biscuit mix
1095,zombie hand
1095,dinosaur kale
1095,ghost pepper mayo
1095,jack o' lantern peppers
1096,bloodshot eyeballs
1096,bone marrow
1096,salty fingers
1096,pork tenderloin
1097,goat cheese spider
1097,candy corn cookies
1097,worms in dirt
1097,horned melon
1098,pickled turnips
1098,oroblanco
1098,baba ganoush
1098,duck tongues
1099,hanger steak
1099,poached eggs
1099,italian cheese blend
1099,wakame tagliatelle
1100,chocolate salted caramel licorice
1100,spiced rum
1100,cannoli cream
1100,banana bread
1101,emoji cookies
1101,fennel
1101,apricots
1101,ground beef
1102,boar shoulder
1102,sun-dried tomatoes
1102,puff pastry
1102,canned mac n cheese
1103,vanilla cake mix
1103,lavender
1103,szechuan peppercorns
1103,almond water
1104,pumpkin pasta sauce
1104,mache
1104,pernil
1104,turkey bread
1105,fried turkey
1105,kabocha squash
1105,candied cranberries
1105,cherpumple
1106,black walnuts in syrup
1106,beet yogurt
1106,clementines
1106,ear-of-corn cupcakes
1107,menorah bread
1107,tomato mozzarella wreath
1107,variegated radicchio
1107,truffled pheasant
1108,matzo ball soup
1108,venison tenderloin
1108,brussels sprouts
1108,ugly sweater cookies
1109,ginger marshmallow men
1109,advocaat
1109,blood oranges
1109,caramel chocolate dreidels
1110,blini with caviar
1110,collard greens
1110,crab legs
1110,champagne
1111,lobsters
1111,black-eyed peas
1111,dirty martini
1111,boneless strip loin
1112,countdown cake
1112,12 grapes
1112,pomegranates
1112,edible party horns
1113,squid rings
1113,fennel
1113,chickpea miso
1113,smorgastarta
1114,pumpkin swordfish
1114,beef tallow
1114,strawberry milk powder
1114,artichokes
1115,preserved eggplant
1115,wafer sheets
1115,ras el hanout
1115,saturn peaches
1116,tailgate sandwiches
1116,vegetables and dip
1116,caramel corn
1116,black bean salsa
1117,baby back ribs
1117,brewmosa
1117,hot italian peppers
1117,potato salad
1118,football pies
1118,white nectarines
1118,raspberry lambic beer
1118,potato chips
1119,lutefisk
1119,mache
1119,skordalia
1119,crunchy berry cereal (bobby's choice)
1120,beets
1120,rose water syrup
1120,chocolate-covered onions
1120,lamb short ribs (bobby's choice)
1121,wine flour
1121,mayhaw jelly
1121,grilled cheese sandwiches
1121,marcona almonds (bobby's choice)
1122,fried chicken
1122,garlic scapes
1122,moscow mule
1122,beet doughnuts
1123,blue foot mushrooms
1123,pizza
1123,duck fat fries
1123,halal cart lamb & rice
1124,breakfast sandwich
1124,fruit cereal
1124,sour plums
1124,rum butter ice cream
1125,tropical fruit in a can
1125,delfino cilantro
1125,abalone
1125,fresno peppers (bobby's choice)
1126,whole alaskan king crab
1126,purple snow peas
1126,lemon ice box cake
1126,corn nuts (bobby's choice)
1127,licorice flavored liqueur
1127,plums
1127,cinnamon bun pancakes
1127,creme fraiche (bobby's choice)
1128,chaudin
1128,fresh green peas
1128,sorghum
1128,vodka sauce
1129,cobia
1129,crenshaw melon
1129,mezcal
1129,tasso ham
1130,thai rolled ice cream
1130,strawberry papaya
1130,croutons
1130,honey & basil seed drink
1131,kale chips
1131,gazpacho
1131,mac & cheese stuffed lobster
1131,zucchini (bobby's choice)
1132,white currants
1132,egg-stuffed muffin
1132,rainbow chard
1132,goat leg (bobby's choice)
1133,turkish cotton candy
1133,chokladkolasnittar
1133,"""the ultimate milkshake"""""""
1133,dates (bobby's choice)
1134,pho
1134,runner beans
1134,mexican street corn
1134,pork buns
1135,ramen burgers
1135,pickled nopales
1135,zucchini blossoms
1135,fried cheese curds
1136,lemon snack cakes
1136,carrot hot sauce
1136,plums
1136,artisanal caramel
1137,slaw sauce
1137,coconut candy
1137,chickpeas
1137,camel tenderloin
1138,molasses
1138,haricot verts
1138,breakfast nachos
1138,eel
1139,(wild card round) ribeye steak
1139,black garlic
1139,fish maw
1139,pina colada
1140,picnic pork shoulder
1140,heirloom tomatoes
1140,dried porcini mushrooms
1140,head cheese
1141,goose
1141,rat tail radishes
1141,cornichons
1141,pork rillettes
1142,pork blood ice cream
1142,peaches
1142,duck fat buttermilk biscuits
1142,marrow bones
1143,sekacz
1143,kale
1143,chicken livers
1143,chicken-on-a-spit
1144,white chocolate curry cashews
1144,butternut squash
1144,goat's milk yogurt
1144,whole goats
1145,marrow chutney
1145,figs
1145,bacon
1145,whole pigs
1146,spiced ham in a can
1146,crab aspic molds
1146,orange space drink
1146,spinach
1147,tv dinners
1147,flying saucer candies
1147,cheese ball
1147,lima beans
1148,marshmallow sandwich pie
1148,ambrosia
1148,powdered milk
1148,shirley temple
1149,duck blood soup
1149,horseradish pickles
1149,frilly red mustard greens
1149,zombie hand
1150,elk heart
1150,macapuno
1150,scotch bonnet peppers
1150,tavuk gogsu
1151,atole
1151,horned melon
1151,salted dried plums
1151,pig tails
1152,canned ham musubi
1152,hon shimeji mushrooms
1152,mussels
1152,passion fruit
1153,porcelet rib rack
1153,honeydew melon
1153,mache
1153,blue curacao
1154,french fry chips
1154,dragon fruit
1154,ham glaze
1154,blackberries
1155,tripe
1155,oranges
1155,mustard rabe
1155,coffee-flavored liqueur
1156,pork shoulder
1156,baby watermelon
1156,hearts of palm
1156,hoisin sauce
1157,churro cake
1157,goat's milk
1157,serrano peppers
1157,mexican chocolate
1158,pizza rustica
1158,radicchio
1158,sardines
1158,lemon candies
1159,baby octopus
1159,italian orange liqueur
1159,caperberries
1159,ham steaks
1160,brown butter
1160,blueberry crumb cake
1160,serrano chiles
1160,salt water taffy
1161,local chickens
1161,pickled chilis
1161,baby squash with blossoms
1161,switchel
1162,grass-fed lamb shoulder
1162,polenta
1162,gummy farm animals
1162,wild arugula
1163,corn on the cob ice cream
1163,gooseberries
1163,goat's milk
1163,farm fresh duck eggs
1164,flight of caviar
1164,dried matsutake mushrooms
1164,purple asparagus
1164,hamachi
1165,summer black truffles
1165,pure maple syrup
1165,broccoflower
1165,mangalitsa pork
1166,macadamias
1166,pear brandy
1166,champagne grapes
1166,gold doughnuts
1167,branzino
1167,cucamelon
1167,cava
1167,testaroli pasta
1168,lamb couscous
1168,white eggplant
1168,chewy cinnamon candies
1168,gorgonzola dulce
1169,grape leaves
1169,wild blueberries
1169,tahini ice cream
1169,cherry gel candy
1170,venison loin
1170,fennel flowers
1170,huckleberry jam
1170,kelp noodles
1171,wild boar
1171,dandelion greens
1171,wildflower honey
1171,burdock root
1172,mushroom hot chocolate
1172,cranberries
1172,amaranth grain
1172,buffalo milk butter
1173,muffin tops
1173,russian red kale
1173,soaked beans
1173,whole milk yogurt
1174,side of tuna
1174,stonecrop
1174,kombucha
1174,shirataki noodles
1175,banana chocolate frozen dessert
1175,raspberries
1175,kaniwa
1175,angel food cake
1176,chicken wings
1176,curly fries
1176,chinese broccoli
1176,japanese whiskey
1177,(pre-cooked) turkey wings
1177,hot sauces
1177,(platter of) celery
1177,carrots
1177,& blue cheese
1177,quinoa whiskey
1178,angel wings
1178,peaches
1178,braised bacon
1178,rock & rye
1179,cheeseburgers
1179,haricot verts
1179,potato tots
1179,sweet tea
1180,chicken pot pie
1180,watercress
1180,pork chops
1180,"""stars & stripes"""" pasta"""
1181,candy apples
1181,blondies
1181,vanilla pudding mix
1181,american cheese
1182,tilefish
1182,roasted grapes
1182,chinese preserved vegetables
1182,yakisoba noodles
1183,(platter of) sausage & meatballs
1183,chayote squash
1183,tomato sorbet
1183,fresh pasta dough
1184,struffoli
1184,maraschino cherries
1184,cinnamon whisky
1184,falooda ice cream
1185,truffled mac & cheese
1185,spigarello
1185,pale ale
1185,sliders
1186,purple potatoes
1186,sangria artichokes
1186,mortadella hot dogs
1186,chili
1187,soft pretzels
